************************************************
 ***********************************************
           Epsoc_phonon_along_Z
************************************************
************************************************
 Hamiltonian: H = H_k + \lambda * X1 * i sigma_y J^x + X2 * i sigma_x J^y

 ####################################
 #####  Monte Carlo parameter  #####
 ####################################
 nbin  =               5
 measurements in one_bin              2
 warmup  =              10
 meas_interval  =               1
 meas_timerange  =               0
 total_iterations  =              20
 number of mpi_blocks  =               1
 number of cores per block  =               1
 global update is used

####################################
 #######  Physical parameter  #######
####################################
 lattice_dimension =            2
 Lt    =            1000
 dtau  =    0.100000000000000
 Beta  = dtau*Lt =  100.000000000000000
 lambda, el-phonon coupling =    1.000000000000000
 omega   =    1.000000000000000
 M   =    1.000000000000000
 K   =    1.000000000000000
 U_eff = lam^2/omega^2   =    1.000000000000000
 disorder =    0.000000000000000
 filling  =    0.500000000000000
 N_up = N_down  =              64

List of observables, averages and errors
 Description: 
   e_PE = -U/2 * (n_up + n_down)^2 = -U/2*(n_up+n_down) - U*n_up*n_down
#--observables--#
  
Name            Index           Average             Error
BFy_BFy            64        0.14183827        0.02795954
  
#-----------------------------------------------------------
BFy_BFy_k           1        0.13821304        0.03208624
BFy_BFy_k           2        0.00114006        0.00047405
BFy_BFy_k           3        0.00129971        0.00033025
BFy_BFy_k           4        0.00136582        0.00034256
BFy_BFy_k           5        0.00150713        0.00040519
BFy_BFy_k           6        0.00136582        0.00034256
BFy_BFy_k           7        0.00129971        0.00033025
BFy_BFy_k           8        0.00114006        0.00047405
BFy_BFy_k           9        0.00178851        0.00028556
BFy_BFy_k          10        0.00129736        0.00033574
BFy_BFy_k          11        0.00108050        0.00038367
BFy_BFy_k          12        0.00075625        0.00027326
BFy_BFy_k          13        0.00561106        0.00073710
BFy_BFy_k          14        0.00147229        0.00046263
BFy_BFy_k          15        0.00193636        0.00048298
BFy_BFy_k          16        0.00147682        0.00059268
BFy_BFy_k          17        0.00179061        0.00033922
BFy_BFy_k          18        0.00135886        0.00053575
BFy_BFy_k          19        0.00115050        0.00024800
BFy_BFy_k          20        0.00181656        0.00065469
BFy_BFy_k          21        0.00046380        0.00008949
BFy_BFy_k          22        0.00246367        0.00052875
BFy_BFy_k          23        0.00172357        0.00034201
BFy_BFy_k          24        0.00709809        0.00215867
BFy_BFy_k          25        0.00117569        0.00032300
BFy_BFy_k          26        0.00436343        0.00168888
BFy_BFy_k          27        0.00204249        0.00079701
BFy_BFy_k          28        0.00131296        0.00038112
BFy_BFy_k          29        0.00178413        0.00022999
BFy_BFy_k          30        0.00123002        0.00023832
BFy_BFy_k          31        0.00441958        0.00229119
BFy_BFy_k          32        0.00183917        0.00043941
BFy_BFy_k          33        0.00347033        0.00084598
BFy_BFy_k          34        0.00353970        0.00084706
BFy_BFy_k          35        0.00337902        0.00035282
BFy_BFy_k          36        0.00429444        0.00056522
BFy_BFy_k          37        0.00247582        0.00079771
BFy_BFy_k          38        0.00429444        0.00056522
BFy_BFy_k          39        0.00337902        0.00035282
BFy_BFy_k          40        0.00353970        0.00084706
BFy_BFy_k          41        0.00117569        0.00032300
BFy_BFy_k          42        0.00183917        0.00043941
BFy_BFy_k          43        0.00441958        0.00229119
BFy_BFy_k          44        0.00123002        0.00023832
BFy_BFy_k          45        0.00178413        0.00022999
BFy_BFy_k          46        0.00131296        0.00038112
BFy_BFy_k          47        0.00204249        0.00079701
BFy_BFy_k          48        0.00436343        0.00168888
BFy_BFy_k          49        0.00179061        0.00033922
BFy_BFy_k          50        0.00709809        0.00215867
